"source","references","auth_year","auth_yr_id","dup_mark","sampling_year","Title","country","Region","latitude","longitude","Climate","temperature","precipitation","SOC","pH","bulk_density","total_N","Soil_tex","Clay","Silt","Sand","Growing_season","Rotation_type","Cultivar_name","Planting_method","Planting_date","Transplant_date","Harvest_date","growing_period","Crop_period","Measurement_period","experimental_start_date","experimental_end_date","preseason_water","water_regime","Water_depth_cm","N_amount","p2o5_amount","k2o_amount","organic_fert_type","organic_fert_amount","Organic_method","CH4_flux","CH4_seasonal","N2O","Yield","UFR","crop_id","exp_date"
"nikolaisen","Gutierrez_2013","Gutierrez_2013",10,1,NA,NA,"South Korea","East Asia",35.15,128.1,"Cold dry winter",21.6204750444444,554.502181744444,0.98,6.6,1.25138888888889,0.22,"M_Fine",25.7916666666667,NA,NA,"Single","Rice_Fallow","Dongjin","Transplant","14/05/2011","04/06/2011",NA,135,"135",NA,NA,NA,"Long drainage","Continuous flooding","5_7",110,NA,NA,"NONE",0,"NONE",NA,2160,NA,7500,NA,NA,NA
"nikolaisen","Gutierrez_2013","Gutierrez_2013",11,1,NA,NA,"South Korea","East Asia",35.15,128.1,"Cold dry winter",21.6204750444444,554.502181744444,0.98,6.6,1.25138888888889,0.22,"M_Fine",25.7916666666667,NA,NA,"Single","Rice_Fallow","Ilmi","Transplant","14/05/2011","04/06/2011",NA,135,"135",NA,NA,NA,"Long drainage","Continuous flooding","5_7",110,NA,NA,"NONE",0,"NONE",NA,3730,NA,7100,NA,NA,NA
"nikolaisen","Gutierrez_2013","Gutierrez_2013",12,1,NA,NA,"South Korea","East Asia",35.15,128.1,"Cold dry winter",21.6204750444444,554.502181744444,0.98,6.6,1.25138888888889,0.22,"M_Fine",25.7916666666667,NA,NA,"Single","Rice_Fallow","Junam","Transplant","14/05/2011","04/06/2011",NA,135,"135",NA,NA,NA,"Long drainage","Continuous flooding","5_7",110,NA,NA,"NONE",0,"NONE",NA,3040,NA,7700,NA,NA,NA
"nikolaisen","Gutierrez_2013","Gutierrez_2013",13,1,NA,NA,"South Korea","East Asia",35.15,128.1,"Cold dry winter",21.6204750444444,554.502181744444,0.98,6.6,1.25138888888889,0.22,"M_Fine",25.7916666666667,NA,NA,"Single","Rice_Fallow","Nampyeong","Transplant","14/05/2011","04/06/2011",NA,135,"135",NA,NA,NA,"Long drainage","Continuous flooding","5_7",110,NA,NA,"NONE",0,"NONE",NA,5000,NA,7100,NA,NA,NA
"nikolaisen","Gutierrez_2013","Gutierrez_2013",14,1,NA,NA,"South Korea","East Asia",35.15,128.1,"Cold dry winter",21.6204750444444,554.502181744444,0.98,6.6,1.25138888888889,0.22,"M_Fine",25.7916666666667,NA,NA,"Single","Rice_Fallow","Samkwang","Transplant","14/05/2011","04/06/2011",NA,135,"135",NA,NA,NA,"Long drainage","Continuous flooding","5_7",110,NA,NA,"NONE",0,"NONE",NA,3490,NA,7100,NA,NA,NA
"nikolaisen","Gutierrez_2013","Gutierrez_2013",15,1,NA,NA,"South Korea","East Asia",35.15,128.1,"Cold dry winter",21.6204750444444,554.502181744444,0.98,6.6,1.25138888888889,0.22,"M_Fine",25.7916666666667,NA,NA,"Single","Rice_Fallow","Odae","Transplant","14/05/2011","04/06/2011",NA,111,"111",NA,NA,NA,"Long drainage","Continuous flooding","5_7",110,NA,NA,"NONE",0,"NONE",NA,4280,NA,6900,NA,NA,NA
"nikolaisen","Gutierrez_2013","Gutierrez_2013",16,1,NA,NA,"South Korea","East Asia",35.15,128.1,"Cold dry winter",21.6204750444444,554.502181744444,0.98,6.6,1.25138888888889,0.22,"M_Fine",25.7916666666667,NA,NA,"Single","Rice_Fallow","Woonkwang","Transplant","14/05/2011","04/06/2011",NA,111,"111",NA,NA,NA,"Long drainage","Continuous flooding","5_7",110,NA,NA,"NONE",0,"NONE",NA,2220,NA,6700,NA,NA,NA
"nikolaisen","Haque","Haque_NA",1,1,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,0.95,6.44,1.3040625,0.14,"UN",20.6057142857143,55.434,30.92,"Dry","Rice_Rice","BRRIdhan28","Transplant","24/12/2015","15/01/2016","28/05/2016",134,"134",NA,NA,NA,"Short drainage","Continuous flooding","40_45",101.2,NA,NA,"Compost",4,"UN",NA,970,NA,5720,NA,NA,NA
"nikolaisen","Haque","Haque_NA",2,1,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,0.98,6.63,1.3040625,0.13,"UN",20.6057142857143,55.434,30.92,"Dry","Rice_Rice","BRRIdhan28","Transplant","24/12/2015","15/01/2016","28/05/2016",134,"134",NA,NA,NA,"Short drainage","Continuous flooding","40_45",101.2,NA,NA,"Compost",6,"UN",NA,980,NA,5960,NA,NA,NA
"nikolaisen","Haque","Haque_NA",3,1,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,1,6.54,1.3040625,0.12,"UN",20.6057142857143,55.434,30.92,"Dry","Rice_Rice","BRRIdhan28","Transplant","24/12/2015","15/01/2016","28/05/2016",134,"134",NA,NA,NA,"Short drainage","Continuous flooding","40_45",101.2,NA,NA,"Compost",5,"UN",NA,990,NA,6010,NA,NA,NA
"nikolaisen","Haque","Haque_NA",4,1,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,0.99,6.57,1.3040625,0.14,"UN",20.6057142857143,55.434,30.92,"Dry","Rice_Rice","BRRIdhan28","Transplant","24/12/2015","15/01/2016","28/05/2016",134,"134",NA,NA,NA,"Short drainage","Continuous flooding","40_45",101.2,NA,NA,"Compost",4,"UN",NA,1000,NA,6130,NA,NA,NA
"nikolaisen","Haque","Haque_NA",5,1,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,1,6.57,1.3040625,0.13,"UN",20.6057142857143,55.434,30.92,"Dry","Rice_Rice","BRRIdhan28","Transplant","24/12/2015","15/01/2016","28/05/2016",134,"134",NA,NA,NA,"Short drainage","Continuous flooding","40_45",101.2,NA,NA,"Compost",6,"UN",NA,1010,NA,6500,NA,NA,NA
"nikolaisen","Haque","Haque_NA",6,1,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,1,6.45,1.3040625,0.13,"UN",20.6057142857143,55.434,30.92,"Dry","Rice_Rice","BRRIdhan28","Transplant","24/12/2015","15/01/2016","28/05/2016",134,"134",NA,NA,NA,"Short drainage","Continuous flooding","40_45",101.2,NA,NA,"Compost",5,"UN",NA,1020,NA,6560,NA,NA,NA
"nikolaisen","Haque_2013","Haque_2013",1,2,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.71,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","21/05/2011","11/06/2011","21/10/2011",132,"132",NA,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"NONE",0,"NONE",NA,2050,NA,5700,NA,NA,NA
"nikolaisen","Haque_2013","Haque_2013",2,2,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.75,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","21/05/2011","11/06/2011","21/10/2011",132,"132",NA,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"GM",9,"Incorporated",NA,3670,NA,8700,NA,NA,NA
"nikolaisen","Haque_2013","Haque_2013",3,2,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.77,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","21/05/2011","11/06/2011","21/10/2011",132,"132",NA,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"GM",18,"Incorporated",NA,9610,NA,7300,NA,NA,NA
"nikolaisen","Haque_2013","Haque_2013",4,2,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.8,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","21/05/2011","11/06/2011","21/10/2011",132,"132",NA,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"GM",27,"Incorporated",NA,12680,NA,6600,NA,NA,NA
"nikolaisen","Haque_2013","Haque_2013",5,2,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.85,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","21/05/2011","11/06/2011","21/10/2011",132,"132",NA,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"GM",36,"Incorporated",NA,14660,NA,6700,NA,NA,NA
"nikolaisen","Haque_2015","Haque_2015",1,2,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.07,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","07/05/2011","06/06/2011","06/10/2011",122,"122",NA,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"NONE",0,"NONE",NA,1690,NA,5300,NA,NA,NA
"nikolaisen","Haque_2015","Haque_2015",2,2,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.07,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","07/05/2011","06/06/2011","06/10/2011",122,"122",NA,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"GM",36,"Incorporated",NA,15600,NA,6700,NA,NA,NA
"nikolaisen","Haque_2015","Haque_2015",3,2,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.07,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","12/05/2012","11/06/2012","15/10/2012",126,"126",NA,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"NONE",0,"NONE",NA,1630,NA,5200,NA,NA,NA
"nikolaisen","Haque_2015","Haque_2015",4,2,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.07,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","12/05/2012","11/06/2012","15/10/2012",126,"126",NA,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"GM",36,"Incorporated",NA,14310,NA,6700,NA,NA,NA
"nikolaisen","Haque_2016","Haque_2016",1,3,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.07,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","18/05/2013","08/06/2013","October",120,NA,120,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"NONE",0,"NONE",NA,2400,NA,4920,NA,NA,NA
"nikolaisen","Haque_2016","Haque_2016",2,3,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.07,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","19/05/2013","09/06/2013","October",120,NA,120,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"GM",5.04,"Incorporated",NA,4106.67,NA,7020,NA,NA,NA
"nikolaisen","Haque_2016","Haque_2016",3,3,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.07,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","20/05/2013","10/06/2013","October",120,NA,120,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"GM",10.08,"Incorporated",NA,9946.67,NA,6390,NA,NA,NA
"nikolaisen","Haque_2016","Haque_2016",4,3,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.07,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","21/05/2013","11/06/2013","October",120,NA,120,NA,NA,"Long drainage","Continuous flooding","5_7",90,NA,NA,"GM",20.16,"Incorporated",NA,15253.33,NA,6140,NA,NA,NA
"nikolaisen","Haque_2016","Haque_2016",5,3,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.07,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","22/05/2013","12/06/2013","October",120,NA,120,NA,NA,"Long drainage","Multiple drainage","5_7",90,NA,NA,"NONE",0,"NONE",NA,1400,NA,4740,NA,NA,NA
"nikolaisen","Haque_2016","Haque_2016",6,3,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.07,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","23/05/2013","13/06/2013","October",120,NA,120,NA,NA,"Long drainage","Multiple drainage","5_7",90,NA,NA,"GM",5.04,"Incorporated",NA,2346.67,NA,6860,NA,NA,NA
"nikolaisen","Haque_2016","Haque_2016",7,3,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.07,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","24/05/2013","14/06/2013","October",120,NA,120,NA,NA,"Long drainage","Multiple drainage","5_7",90,NA,NA,"GM",10.08,"Incorporated",NA,5826.67,NA,6390,NA,NA,NA
"nikolaisen","Haque_2016","Haque_2016",8,3,NA,NA,"South Korea","East Asia",36.83,128.43,"Cold dry winter",21.6204750444444,554.502181744444,1.18,6.2,1.25138888888889,0.07,"Medium",25.7916666666667,NA,NA,"Single","Rice_Upland","Dongjinbyeo","Transplant","25/05/2013","15/06/2013","October",120,NA,120,NA,NA,"Long drainage","Multiple drainage","5_7",90,NA,NA,"GM",20.16,"Incorporated",NA,8306.67,NA,6050,NA,NA,NA
"nikolaisen","Hiya_2020","Hiya_2020",1,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,1.14,6.7,1.3040625,0.12,"Medium",20.6057142857143,55.434,30.92,"Dry","UN","BINADhan10","Transplant",NA,NA,"105",105,NA,NA,NA,NA,"Unknown","Saturated",NA,101.2,NA,NA,"NONE",0,"NONE",NA,1529.1,NA,5270,NA,NA,NA
"nikolaisen","Hiya_2020","Hiya_2020",3,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,1.01,6.8,1.3040625,0.1,"Medium",20.6057142857143,55.434,30.92,"Dry","UN","BINADhan10","Transplant",NA,NA,"105",105,NA,NA,NA,NA,"Unknown","Continuous flooding","5",101.2,NA,NA,"NONE",0,"NONE",NA,2064.3,NA,5780,NA,NA,NA
"nikolaisen","Hiya_2020","Hiya_2020",5,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,1.2,6.6,1.3040625,0.14,"Medium",20.6057142857143,55.434,30.92,"Dry","UN","BINADhan10","Transplant",NA,NA,"105",105,NA,NA,NA,NA,"Unknown","Alternate wetting and drying",NA,101.2,NA,NA,"NONE",0,"NONE",NA,1304.1,NA,6250,NA,NA,NA
"nikolaisen","Hiya_2020","Hiya_2020",7,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,1.22,6.62,1.3040625,0.13,"Medium",20.6057142857143,55.434,30.92,"Dry","UN","BINADhan10","Transplant",NA,NA,"105",105,NA,NA,NA,NA,"Unknown","Alternate wetting and drying",NA,101.2,NA,NA,"NONE",0,"NONE",NA,1219.3,NA,5810,NA,NA,NA
"nikolaisen","Hiya_2020","Hiya_2020",9,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,1.15,6.52,1.3040625,0.12,"Medium",20.6057142857143,55.434,30.92,"Dry","UN","BINADhan10","Transplant",NA,NA,"105",105,NA,NA,NA,NA,"Unknown","Alternate wetting and drying",NA,101.2,NA,NA,"NONE",0,"NONE",NA,1017.2,NA,4280,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",1,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Wet","Rice_Rice","KhangDan18","Direct wet seeded","01/06/2014",NA,"01/09/2014",92,"92",NA,NA,NA,"Flooded","Multiple drainage","3_7",0,NA,NA,"FYM",5,"Incorporated",NA,4240,NA,4240,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",2,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Wet","Rice_Rice","KhangDan18","Direct wet seeded","01/06/2014",NA,"01/09/2014",92,"92",NA,NA,NA,"Flooded","Multiple drainage","3_7",40,NA,NA,"FYM",5,"Incorporated",NA,5260,NA,5120,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",3,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Wet","Rice_Rice","KhangDan18","Direct wet seeded","01/06/2014",NA,"01/09/2014",92,"92",NA,NA,NA,"Flooded","Multiple drainage","3_7",80,NA,NA,"FYM",5,"Incorporated",NA,5970,NA,6040,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",4,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Wet","Rice_Rice","KhangDan18","Direct wet seeded","01/06/2014",NA,"01/09/2014",92,"92",NA,NA,NA,"Flooded","Multiple drainage","3_7",120,NA,NA,"FYM",5,"Incorporated",NA,6910,NA,6090,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",5,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Dry","Rice_Rice","KhangDan18","Direct wet seeded","17/01/2015",NA,"10/05/2015",113,"113",NA,NA,NA,"Short drainage","Multiple drainage","3_7",0,NA,NA,"FYM",5,"Incorporated",NA,2220,NA,4720,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",6,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Dry","Rice_Rice","KhangDan18","Direct wet seeded","17/01/2015",NA,"10/05/2015",113,"113",NA,NA,NA,"Short drainage","Multiple drainage","3_7",40,NA,NA,"FYM",5,"Incorporated",NA,2490,NA,5450,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",7,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Dry","Rice_Rice","KhangDan18","Direct wet seeded","17/01/2015",NA,"10/05/2015",113,"113",NA,NA,NA,"Short drainage","Multiple drainage","3_7",80,NA,NA,"FYM",5,"Incorporated",NA,3060,NA,6380,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",8,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Dry","Rice_Rice","KhangDan18","Direct wet seeded","17/01/2015",NA,"10/05/2015",113,"113",NA,NA,NA,"Short drainage","Multiple drainage","3_7",120,NA,NA,"FYM",5,"Incorporated",NA,3380,NA,6450,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",9,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Wet","Rice_Rice","KhangDan18","Direct wet seeded","01/06/2014",NA,"01/09/2014",92,"92",NA,NA,NA,"Flooded","Multiple drainage","3_7",0,NA,NA,"FYM",5,"Incorporated",NA,2910,NA,4100,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",10,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Wet","Rice_Rice","KhangDan18","Direct wet seeded","01/06/2014",NA,"01/09/2014",92,"92",NA,NA,NA,"Flooded","Multiple drainage","3_7",40,NA,NA,"FYM",5,"Incorporated",NA,3390,NA,4590,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",11,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Wet","Rice_Rice","KhangDan18","Direct wet seeded","01/06/2014",NA,"01/09/2014",92,"92",NA,NA,NA,"Flooded","Multiple drainage","3_7",80,NA,NA,"FYM",5,"Incorporated",NA,3820,NA,5750,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",12,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Wet","Rice_Rice","KhangDan18","Direct wet seeded","01/06/2014",NA,"01/09/2014",92,"92",NA,NA,NA,"Flooded","Multiple drainage","3_7",120,NA,NA,"FYM",5,"Incorporated",NA,4860,NA,5860,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",13,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Dry","Rice_Rice","KhangDan18","Direct wet seeded","17/01/2015",NA,"10/05/2015",113,"113",NA,NA,NA,"Short drainage","Multiple drainage","3_7",0,NA,NA,"FYM",5,"Incorporated",NA,1570,NA,4490,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",14,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Dry","Rice_Rice","KhangDan18","Direct wet seeded","17/01/2015",NA,"10/05/2015",113,"113",NA,NA,NA,"Short drainage","Multiple drainage","3_7",40,NA,NA,"FYM",5,"Incorporated",NA,1740,NA,5340,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",15,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Dry","Rice_Rice","KhangDan18","Direct wet seeded","17/01/2015",NA,"10/05/2015",113,"113",NA,NA,NA,"Short drainage","Multiple drainage","3_7",80,NA,NA,"FYM",5,"Incorporated",NA,1860,NA,5950,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",16,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Dry","Rice_Rice","KhangDan18","Direct wet seeded","17/01/2015",NA,"10/05/2015",113,"113",NA,NA,NA,"Short drainage","Multiple drainage","3_7",120,NA,NA,"FYM",5,"Incorporated",NA,2240,NA,6130,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",17,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Wet","Rice_Rice","KhangDan18","Direct wet seeded","01/06/2014",NA,"01/09/2014",92,"92",NA,NA,NA,"Flooded","Multiple drainage","3_7",0,NA,NA,"FYM",5,"Incorporated",NA,3310,NA,4200,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",18,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Wet","Rice_Rice","KhangDan18","Direct wet seeded","01/06/2014",NA,"01/09/2014",92,"92",NA,NA,NA,"Flooded","Multiple drainage","3_7",40,NA,NA,"FYM",5,"Incorporated",NA,3740,NA,4680,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",19,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Wet","Rice_Rice","KhangDan18","Direct wet seeded","01/06/2014",NA,"01/09/2014",92,"92",NA,NA,NA,"Flooded","Multiple drainage","3_7",80,NA,NA,"FYM",5,"Incorporated",NA,4490,NA,5650,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",20,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Wet","Rice_Rice","KhangDan18","Direct wet seeded","01/06/2014",NA,"01/09/2014",92,"92",NA,NA,NA,"Flooded","Multiple drainage","3_7",120,NA,NA,"FYM",5,"Incorporated",NA,5560,NA,5770,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",21,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Dry","Rice_Rice","KhangDan18","Direct wet seeded","17/01/2015",NA,"10/05/2015",113,"113",NA,NA,NA,"Short drainage","Multiple drainage","3_7",0,NA,NA,"FYM",5,"Incorporated",NA,1410,NA,4500,NA,NA,NA
"nikolaisen","Hoa_2018","Hoa_2018",22,1,NA,NA,"Vietnam","Southeast Asia",16.47,107.52,"Tropical monsoon",26.7845443097674,446.802929004651,1.14,4.1,1.12054561730233,0.09,"Fine",60,43.971875,36.0625,"Dry","Rice_Rice","KhangDan18","Direct wet seeded","17/01/2015",NA,"10/05/2015",113,"113",NA,NA,NA,"Short drainage","Multiple drainage","3_7",40,NA,NA,"FYM",5,"Incorporated",NA,1790,NA,5180,NA,NA,NA
